COREF	start_token	end_token	prop	cat	text
0	91706	91706	PRON	PER	I
433	91716	91716	PROP	PER	Pen
-1	91720	91720	NOM	PER	sir
-1	91722	91727	NOM	FAC	the free - school of Stoke
123	91727	91727	PROP	GPE	Stoke
0	91732	91732	PRON	PER	I
0	91734	91734	PRON	PER	I
427	91741	91741	PROP	GPE	Arb
0	91748	91748	PRON	PER	I
-1	91756	91758	NOM	PER	the other party
433	91760	91760	PROP	PER	Pen
-1	91765	91765	NOM	PER	sir
428	91768	91769	PROP	PER	Mr. Goodwin
0	91777	91777	PRON	PER	me
-1	91782	91782	PRON	PER	his
427	91790	91790	PROP	PER	Arb
428	91792	91793	PROP	PER	Mr. Goodwin
-1	91795	91795	PRON	PER	you
0	91797	91797	PRON	PER	me
433	91799	91799	PROP	PER	Pen
0	91801	91801	PRON	PER	I
-1	91808	91808	NOM	PER	sir
-1	91810	91810	PRON	PER	He
0	91813	91813	PRON	PER	me
-1	91815	91815	PRON	PER	his
0	91821	91821	PRON	PER	I
-1	91828	91828	PRON	PER	him
0	91835	91835	PRON	PER	me
-1	91836	91836	PRON	PER	he
-1	91839	91840	NOM	PER	a man
-1	91845	91845	PRON	PER	his
0	91854	91854	PRON	PER	I
0	91860	91860	PRON	PER	I
-1	91863	91863	PRON	PER	he
0	91868	91868	PRON	PER	me
-1	91875	91875	PRON	PER	he
123	91880	91880	PROP	PER	Stoke
0	91884	91884	PRON	PER	me
-1	91887	91888	NOM	PER	the trustees
0	91890	91890	PRON	PER	I
0	91896	91896	PRON	PER	my
-1	91899	91899	NOM	PER	sir
0	91901	91901	PRON	PER	I
-1	91907	91907	PRON	PER	him
-1	91910	91910	PRON	PER	He
0	91912	91912	PRON	PER	me
0	91918	91918	PRON	PER	me
0	91926	91926	PRON	PER	I
-1	91931	91933	NOM	PER	a kinder man
428	91936	91937	PROP	PER	Mr. Goodwin
427	91939	91939	PROP	PER	Arb
-1	91941	91941	PRON	PER	You
-1	91947	91948	NOM	LOC	the world
432	91953	91954	PROP	PER	Mr. Penman
-1	91959	91959	PRON	PER	he
-1	91963	91963	PRON	PER	you
433	91965	91965	PROP	PER	Pen
-1	91970	91970	NOM	PER	sir
-1	91972	91972	PRON	PER	We
-1	91981	91982	NOM	FAC	this neighbourhood
-1	91985	91985	PRON	PER	he
-1	91995	91996	NOM	PER	worthy men
-1	92001	92002	NOM	PER	each other
0	92004	92004	PRON	PER	I
-1	92009	92009	NOM	PER	sir
-1	92013	92013	PRON	PER	your
-1	92016	92016	PRON	PER	He
-1	92018	92018	PRON	PER	he
-1	92027	92027	PRON	PER	you
-1	92030	92030	PRON	PER	he
-1	92036	92036	PRON	PER	your
-1	92051	92051	PRON	PER	you
0	92054	92054	PRON	PER	my
0	92057	92057	PRON	PER	I
0	92061	92061	PRON	PER	my
0	92063	92063	PRON	PER	I
-1	92072	92076	NOM	PER	a man on that side
427	92078	92078	PROP	PER	Arb
433	92085	92085	PROP	PER	Pen
-1	92087	92087	PRON	PER	Your
-1	92091	92091	NOM	PER	sir
-1	92094	92094	PRON	PER	He
427	92097	92097	PROP	PER	Arb
0	92107	92107	PRON	PER	my
-1	92107	92108	NOM	PER	my friend
-1	92111	92111	PRON	PER	us
425	92114	92116	PROP	PER	Bel . Whither
427	92118	92118	PROP	GPE	Arb
-1	92121	92121	PRON	PER	you
428	92124	92125	PROP	PER	Mr. Goodwin
0	92134	92134	PRON	PER	I
0	92139	92139	PRON	PER	I
0	92147	92147	PRON	PER	I
-1	92150	92150	PRON	PER	him
-1	92154	92154	PRON	PER	his
425	92157	92157	PROP	PER	Bel
0	92159	92159	PRON	PER	I
0	92164	92164	PRON	PER	I
-1	92170	92170	PRON	PER	you
-1	92180	92180	PRON	PER	us
427	92182	92182	PROP	PER	Arb
425	92201	92201	PROP	PER	Bel
435	92213	92215	PROP	PER	THE LITTLE PHILOSOPHER
436	92217	92218	PROP	PER	Mr. L.
-1	92224	92224	PRON	PER	himself
-1	92236	92236	PRON	PER	his
-1	92244	92244	PRON	PER	him
-1	92246	92246	PRON	PER	He
-1	92253	92253	PRON	PER	his
-1	92261	92261	PRON	PER	his
-1	92270	92276	NOM	PER	a little boy in a neighbouring field
-1	92274	92276	NOM	FAC	a neighbouring field
-1	92285	92286	NOM	FAC	the road
-1	92298	92298	PRON	PER	him
-1	92305	92305	PRON	PER	him
-1	92307	92307	PRON	PER	his
-1	92307	92308	NOM	PER	his owner
436	92312	92313	PROP	PER	Mr. L.
-1	92316	92317	NOM	PER	the boy
-1	92321	92321	PRON	PER	his
-1	92328	92328	PRON	PER	you
-1	92330	92330	PRON	PER	my
-1	92330	92332	NOM	PER	my good lad
-1	92336	92336	PRON	PER	he
-1	92339	92339	PRON	PER	you
-1	92342	92342	PRON	PER	my
-1	92349	92349	PRON	PER	I
-1	92351	92351	PRON	PER	you
-1	92353	92353	PRON	PER	your
-1	92358	92358	PRON	PER	his
-1	92361	92361	PRON	PER	his
-1	92364	92364	NOM	PER	Boy
0	92366	92366	PRON	PER	I
-1	92370	92370	NOM	PER	sir
436	92372	92373	PROP	PER	Mr. L.
-1	92376	92376	PRON	PER	you
-1	92383	92383	PRON	PER	you
-1	92385	92386	NOM	PER	Few men
-1	92397	92397	PRON	PER	you
-1	92400	92401	NOM	LOC	the field
-1	92403	92403	NOM	PER	Boy
0	92405	92405	PRON	PER	I
436	92421	92422	PROP	PER	Mr. L.
-1	92425	92425	PRON	PER	you
-1	92430	92430	NOM	PER	Boy
436	92441	92442	PROP	PER	Mr. L.
-1	92445	92445	PRON	PER	you
-1	92450	92450	NOM	PER	Boy
-1	92470	92470	PRON	PER	you
-1	92474	92474	NOM	PER	Boy
0	92476	92476	PRON	PER	My
-1	92476	92477	NOM	PER	My daddy
-1	92479	92479	NOM	PER	sir
-1	92485	92485	PRON	PER	he
437	92488	92488	PROP	PER	Boy
436	92498	92499	PROP	PER	Mr. L.
-1	92502	92502	PRON	PER	his
437	92505	92505	PROP	PER	Boy
438	92507	92508	PROP	PER	Thomas Hurdle
436	92510	92511	PROP	PER	Mr. L.
-1	92515	92515	PRON	PER	yours
-1	92517	92517	NOM	PER	Boy
401	92519	92519	PROP	PER	Peter
-1	92521	92521	NOM	PER	sir
436	92523	92524	PROP	PER	Mr. L.
-1	92528	92528	PRON	PER	you
-1	92530	92530	NOM	PER	Boy
0	92532	92532	PRON	PER	I
124	92537	92537	PROP	GPE	Michaelmas
436	92539	92540	PROP	PER	Mr. L.
-1	92544	92544	PRON	PER	you
-1	92548	92549	NOM	FAC	this field
-1	92551	92551	NOM	PER	Boy
436	92560	92561	PROP	PER	Mr. L.
-1	92565	92565	PRON	PER	you
-1	92568	92568	NOM	PER	Boy
0	92572	92572	PRON	PER	I
436	92579	92580	PROP	PER	Mr. L.
-1	92582	92582	PRON	PER	you
-1	92589	92589	PRON	PER	you
-1	92594	92594	NOM	PER	Boy
0	92596	92596	PRON	PER	I
0	92601	92601	PRON	PER	I
0	92607	92607	PRON	PER	my
-1	92613	92613	PRON	PER	you
-1	92617	92617	NOM	PER	Boy
-1	92643	92643	NOM	PER	Boy
-1	92647	92647	NOM	PER	sir
-1	92650	92650	PRON	PER	our
-1	92650	92651	NOM	PER	our Tom
438	92651	92651	PROP	PER	Tom
-1	92662	92662	PRON	PER	we
0	92670	92670	PRON	PER	I
0	92689	92689	PRON	PER	I
436	92699	92700	PROP	PER	Mr. L.
-1	92703	92703	PRON	PER	you
-1	92708	92708	NOM	PER	Boy
0	92712	92712	PRON	PER	I
0	92720	92720	PRON	PER	I
-1	92726	92726	NOM	FAC	field
-1	92737	92740	NOM	GPE	the town of errands
-1	92750	92750	PRON	PER	you
-1	92759	92759	PRON	PER	you
-1	92766	92767	NOM	GPE	the town
0	92769	92769	PRON	PER	I
-1	92773	92773	PRON	PER	you
-1	92777	92777	NOM	PER	Boy
0	92781	92781	PRON	PER	I
-1	92786	92786	NOM	FAC	home
0	92792	92792	PRON	PER	I
0	92800	92800	PRON	PER	my
-1	92800	92801	NOM	PER	my mammy
0	92803	92803	PRON	PER	me
436	92816	92817	PROP	PER	Mr. L.
-1	92819	92819	PRON	PER	you
-1	92828	92828	NOM	PER	Boy
0	92830	92830	PRON	PER	I
438	92838	92839	PROP	PER	brother Tom
0	92842	92842	PRON	PER	me
-1	92846	92846	PRON	PER	Your
-1	92854	92854	PRON	PER	you
-1	92860	92860	NOM	PER	Boy
0	92862	92862	PRON	PER	I
-1	92878	92878	NOM	PER	Boy
0	92882	92882	PRON	PER	I
436	92889	92890	PROP	PER	Mr. L.
-1	92891	92891	PRON	PER	Your
-1	92899	92899	NOM	PER	Boy
0	92901	92901	PRON	PER	I
-1	92906	92906	NOM	FAC	home
0	92909	92909	PRON	PER	I
0	92921	92921	PRON	PER	my
436	92924	92925	PROP	PER	Mr. L.
-1	92928	92928	PRON	PER	you
-1	92934	92934	NOM	PER	Boy
0	92942	92942	PRON	PER	I
-1	92956	92956	PRON	PER	you
-1	92959	92959	PRON	PER	you
-1	92968	92968	NOM	FAC	home
-1	92970	92970	NOM	PER	Boy
0	92972	92972	PRON	PER	I
-1	92987	92987	NOM	PER	Boy
0	92990	92990	PRON	PER	I
0	92995	92995	PRON	PER	I
0	92998	92998	PRON	PER	I
436	93008	93009	PROP	PER	Mr. L.
-1	93011	93011	PRON	PER	you
-1	93019	93019	NOM	PER	Boy
0	93033	93033	PRON	PER	my
-1	93033	93035	NOM	PER	my little fellow
-1	93037	93037	PRON	PER	you
-1	93040	93041	NOM	PER	a philosopher
-1	93043	93043	NOM	PER	Boy
-1	93045	93045	NOM	PER	Sir
436	93047	93048	PROP	PER	Mr. L.
0	93049	93049	PRON	PER	I
-1	93051	93051	PRON	PER	you
-1	93053	93054	NOM	PER	a philosopher
0	93057	93057	PRON	PER	I
-1	93060	93060	PRON	PER	you
-1	93068	93068	NOM	PER	Boy
-1	93072	93072	NOM	PER	sir
0	93077	93077	PRON	PER	I
436	93080	93081	PROP	PER	Mr. L.
0	93092	93092	PRON	PER	my
-1	93092	93093	NOM	PER	my boy
-1	93095	93095	PRON	PER	you
0	93104	93104	PRON	PER	I
-1	93108	93108	PRON	PER	you
-1	93112	93112	PRON	PER	you
-1	93118	93118	PRON	PER	you
-1	93121	93121	NOM	FAC	school
-1	93123	93123	NOM	PER	Boy
-1	93127	93127	NOM	PER	sir
-1	93130	93130	NOM	PER	daddy
0	93132	93132	PRON	PER	I
-1	93138	93138	NOM	PER	Mr.
-1	93140	93140	PRON	PER	You
-1	93146	93146	NOM	PER	Boy
-1	93150	93151	NOM	PER	the boys
-1	93162	93162	NOM	PER	Mr.
0	93168	93168	PRON	PER	I
-1	93171	93171	PRON	PER	you
-1	93175	93175	PRON	PER	your
-1	93175	93176	NOM	PER	your daddy
0	93184	93184	PRON	PER	I
-1	93186	93186	PRON	PER	you
-1	93187	93192	NOM	PER	a very good contented little boy
-1	93198	93198	PRON	PER	your
-1	93202	93202	NOM	PER	Boy
0	93204	93204	PRON	PER	I
-1	93207	93207	NOM	PER	sir
-1	93210	93210	PRON	PER	you
-1	93212	93216	NOM	PER	Mr. L. Good - by
401	93218	93218	PROP	PER	Peter
-1	93220	93220	NOM	PER	Boy
-1	93226	93226	NOM	PER	sir
-1	93238	93238	NOM	PER	papa
439	93242	93242	PROP	PER	Sophia
-1	93244	93244	PRON	PER	she
-1	93257	93257	PRON	PER	her
-1	93263	93263	PRON	PER	her
-1	93268	93268	PRON	PER	she
-1	93285	93285	PRON	PER	I
-1	93291	93291	PRON	PER	her
-1	93291	93292	NOM	PER	her papa
0	93297	93297	PRON	PER	I
-1	93299	93299	PRON	PER	they
0	93310	93310	PRON	PER	I
-1	93313	93313	PRON	PER	they
0	93315	93315	PRON	PER	me
-1	93320	93321	NOM	FAC	the kitchen
-1	93322	93322	PRON	PER	they
-1	93328	93329	NOM	PER	the maids
-1	93333	93333	PRON	PER	their
-1	93336	93336	PRON	PER	them
424	93338	93339	PROP	PER	Pa. Flies
-1	93353	93353	PRON	PER	they
-1	93370	93370	PRON	PER	we
-1	93379	93379	PRON	PER	their
-1	93385	93385	PRON	PER	their
0	93390	93390	PRON	PER	I
-1	93396	93396	PRON	PER	them
424	93412	93412	PROP	PER	Pa.
-1	93425	93425	PRON	PER	he
-1	93434	93434	NOM	PER	men
-1	93440	93445	NOM	PER	This great two - legged monster
-1	93448	93448	PRON	PER	he
-1	93456	93456	PRON	PER	us
-1	93476	93476	PRON	PER	he
-1	93478	93478	PRON	PER	us
-1	93482	93482	PRON	PER	we
-1	93485	93485	PRON	PER	his
-1	93489	93489	PRON	PER	I
-1	93491	93491	PRON	PER	him
-1	93502	93502	PRON	PER	he
-1	93504	93504	PRON	PER	he
-1	93522	93522	PRON	PER	he
-1	93529	93529	PRON	PER	his
-1	93539	93539	PRON	PER	you
-1	93542	93545	NOM	PER	such a reasoning fly
440	93547	93547	PROP	PER	Sop
0	93549	93549	PRON	PER	I
-1	93552	93552	PRON	PER	him
-1	93553	93553	PRON	PER	he
-1	93561	93561	PRON	PER	his
-1	93561	93562	NOM	PER	his betters
-1	93566	93566	PRON	PER	he
-1	93577	93577	NOM	PER	man
-1	93581	93581	NOM	PER	man
-1	93583	93583	PRON	PER	theirs
-1	93588	93588	PRON	PER	you
-1	93590	93590	PRON	PER	him
-1	93593	93593	PRON	PER	You
-1	93599	93599	PRON	PER	you
-1	93610	93610	PRON	PER	us
-1	93615	93615	PRON	PER	they
-1	93617	93617	PRON	PER	our
-1	93625	93625	PRON	PER	we
-1	93630	93630	PRON	PER	them
0	93639	93639	PRON	PER	me
424	93641	93641	PROP	PER	Pa.
-1	93648	93648	PRON	PER	we
-1	93661	93661	PRON	PER	us
-1	93664	93664	PRON	PER	we
-1	93684	93685	NOM	LOC	the earth
-1	93687	93690	NOM	PER	few or no men
-1	93716	93716	PRON	PER	his
-1	93724	93724	PRON	PER	they
-1	93727	93727	NOM	PER	man
-1	93735	93735	PRON	PER	they
424	93739	93739	PROP	PER	Pa.
-1	93740	93740	PRON	PER	They
-1	93753	93754	NOM	PER	the Creator
-1	93778	93778	PRON	PER	their
384	93781	93781	PROP	PER	Man
-1	93786	93786	PRON	PER	his
-1	93792	93792	PRON	PER	he
-1	93800	93800	PRON	PER	they
-1	93805	93805	PRON	PER	him
-1	93808	93809	NOM	PER	the Creator
-1	93815	93817	NOM	PER	all his creatures
-1	93816	93816	PRON	PER	his
-1	93833	93833	PRON	PER	us
-1	93837	93837	PRON	PER	ourselves
-1	93842	93842	PRON	PER	we
-1	93847	93847	PRON	PER	them
0	93857	93857	PRON	PER	I
-1	93863	93863	PRON	PER	We
-1	93876	93876	PRON	PER	our
-1	93883	93883	PRON	PER	ourselves
-1	93890	93890	PRON	PER	us
-1	93894	93894	PRON	PER	our
-1	93897	93897	PRON	PER	them
-1	93903	93903	PRON	PER	we
-1	93907	93907	PRON	PER	them
-1	93909	93909	PRON	PER	our
-1	93916	93916	PRON	PER	their
-1	93922	93926	NOM	PER	a good natured - man
-1	93945	93946	NOM	PER	An infant
-1	93952	93956	NOM	PER	all the kings upon earth
-1	93956	93956	NOM	LOC	earth
0	93962	93962	PRON	PER	I
-1	93966	93971	NOM	PER	a good - tempered old gentleman
-1	93986	93986	PRON	PER	his
-1	94010	94010	PRON	PER	he
-1	94015	94015	PRON	PER	his
-1	94029	94029	PRON	PER	thee
-1	94032	94033	NOM	PER	poor creature
-1	94035	94035	PRON	PER	I
-1	94042	94042	PRON	PER	thy
-1	94046	94047	NOM	LOC	the world
-1	94052	94052	PRON	PER	thee
-1	94054	94054	PRON	PER	me
0	94059	94059	PRON	PER	I
-1	94063	94064	NOM	PER	that man
424	94066	94066	PROP	PER	Pa.
-1	94067	94070	NOM	PER	One of our poets
-1	94069	94069	PRON	PER	our
-1	94069	94070	NOM	PER	our poets
-1	94085	94085	PRON	PER	him
-1	94087	94087	PRON	PER	his
-1	94090	94090	PRON	PER	They
-1	94104	94104	PRON	PER	me
-1	94109	94109	PRON	PER	I
-1	94114	94114	PRON	PER	my
-1	94118	94118	PRON	PER	thou
0	94131	94131	PRON	PER	I
-1	94133	94133	PRON	PER	they
0	94137	94137	PRON	PER	me
-1	94144	94144	NOM	PER	papa
-1	94150	94151	NOM	PER	one another
-1	94154	94154	PRON	PER	They
-1	94163	94163	PRON	PER	them
-1	94192	94192	PRON	PER	their
-1	94206	94206	PRON	PER	themselves
-1	94208	94217	NOM	PER	Even the innocent sheep , with every mouthful of grass
-1	94228	94228	PRON	PER	we
-1	94234	94234	PRON	PER	we
-1	94237	94237	PRON	PER	we
-1	94256	94256	PRON	PER	they
-1	94267	94267	PRON	PER	they
-1	94274	94274	PRON	PER	They
-1	94286	94286	PRON	PER	they
-1	94293	94293	PRON	PER	they
441	94308	94308	PROP	PER	Providence
-1	94322	94322	PRON	PER	You
-1	94334	94334	PRON	PER	they
-1	94351	94351	PRON	PER	they
-1	94358	94358	PRON	PER	they
-1	94372	94372	PRON	PER	they
-1	94383	94383	PRON	PER	they
-1	94385	94388	NOM	PER	all the swallow tribe
-1	94413	94413	PRON	PER	Their
-1	94424	94425	NOM	PER	vast multitudes
-1	94438	94438	PRON	PER	them
-1	94444	94444	PRON	PER	them
-1	94446	94446	PRON	PER	they
-1	94462	94462	PRON	PER	they
-1	94467	94467	PRON	PER	themselves
-1	94480	94480	PRON	PER	their
-1	94486	94486	NOM	PER	others
424	94514	94514	PROP	PER	Pa.
-1	94530	94540	NOM	PER	a poor Indian hunter who depended upon them for his dinner
-1	94537	94537	PRON	PER	them
-1	94539	94539	PRON	PER	his
-1	94542	94542	PRON	PER	They
-1	94548	94548	PRON	PER	them
0	94551	94551	PRON	PER	I
-1	94553	94553	PRON	PER	you
424	94565	94565	PROP	PER	Pa.
-1	94567	94569	NOM	PER	a venerable Bramin
-1	94575	94575	PRON	PER	his
-1	94589	94589	PRON	PER	it
-1	94590	94602	NOM	PER	the greatest of crimes to shed the blood of anything that had life
-1	94609	94613	NOM	LOC	the banks of the Ganges
125	94612	94613	PROP	LOC	the Ganges
-1	94615	94615	PRON	PER	he
-1	94629	94629	PRON	PER	he
-1	94634	94635	NOM	PER	Murderous wretch
-1	94639	94639	PRON	PER	he
-1	94667	94667	PRON	PER	him
-1	94669	94669	PRON	PER	his
-1	94675	94675	PRON	PER	him
442	94677	94678	PROP	PER	The Bramin
-1	94686	94688	NOM	PER	the little bird
-1	94693	94693	PRON	PER	his
-1	94696	94696	PRON	PER	he
-1	94701	94701	PRON	PER	him
-1	94704	94705	NOM	PER	Poor thing
-1	94709	94709	PRON	PER	he
-1	94712	94712	PRON	PER	thou
-1	94719	94720	NOM	PER	a tyrant
-1	94723	94725	NOM	PER	A stronger tyrant
-1	94742	94745	NOM	PER	the sparrow - hawk
-1	94748	94748	PRON	PER	him
-1	94758	94758	PRON	PER	his
-1	94763	94763	NOM	PER	tyrant
442	94766	94767	PROP	PER	the Bramin
-1	94779	94779	PRON	PER	his
-1	94792	94792	PRON	PER	he
-1	94798	94798	PRON	PER	him
-1	94803	94803	PRON	PER	him
-1	94819	94819	PRON	PER	his
442	94822	94823	PROP	PER	The Bramin
442	94858	94859	PROP	PER	The Bramin
-1	94878	94878	PRON	PER	he
-1	94880	94882	NOM	PER	an English soldier
-1	94885	94885	PRON	PER	his
-1	94888	94888	PRON	PER	He
-1	94899	94899	PRON	PER	his
-1	94903	94904	NOM	PER	The soldier
-1	94906	94906	PRON	PER	his
-1	94916	94917	NOM	PER	Brave fellow
442	94921	94922	PROP	PER	the Bramin
-1	94925	94925	PRON	PER	I
-1	94932	94933	NOM	PER	the soldier
-1	94937	94937	PRON	PER	you
-1	94939	94939	PRON	PER	me
-1	94943	94943	PRON	PER	I
-1	94945	94945	PRON	PER	you
442	94956	94957	PROP	PER	the Bramin
0	94962	94962	PRON	PER	I
126	94968	94968	PROP	GPE	Brama!”—“Then
-1	94970	94972	NOM	PER	the next tiger
-1	94973	94973	PRON	PER	yourself
-1	94977	94978	NOM	PER	the soldier
-1	94983	94983	PRON	PER	You
0	94987	94987	PRON	PER	my
-1	94987	94988	NOM	PER	my Edmund
368	94993	94993	PROP	PER	Achilles
380	94996	94996	PROP	PER	Alexander
443	94999	95001	PROP	PER	Charles of Sweden
0	95006	95006	PRON	PER	I
-1	95018	95018	PRON	PER	them
-1	95027	95027	PRON	PER	them
-1	95035	95036	NOM	LOC	The world
-1	95038	95039	NOM	PER	these men
-1	95040	95040	NOM	PER	heroes
-1	95044	95044	PRON	PER	we
-1	95046	95046	PRON	PER	them
-1	95052	95052	PRON	PER	us
-1	95060	95060	PRON	PER	them
-1	95066	95066	PRON	PER	they
-1	95069	95070	NOM	PER	The first
-1	95072	95083	NOM	PER	a ferocious savage , governed by the passions of anger and revenge
-1	95088	95088	PRON	PER	he
-1	95097	95098	NOM	PER	The second
-1	95124	95124	PRON	PER	he
-1	95135	95136	NOM	PER	The third
-1	95148	95148	PRON	PER	his
-1	95148	95149	NOM	GPE	his country
-1	95154	95154	PRON	PER	his
-1	95154	95156	NOM	PER	his faithful followers
-1	95166	95166	PRON	PER	his
-1	95172	95172	PRON	PER	you
-1	95180	95180	PRON	PER	their
-1	95184	95186	NOM	PER	a selfish man
-1	95190	95191	NOM	PER	a hero
0	95193	95193	PRON	PER	I
-1	95196	95196	PRON	PER	you
368	95234	95234	PROP	PER	Achilles
380	95236	95236	PROP	PER	Alexander
-1	95238	95238	PRON	PER	You
444	95244	95245	PROP	PER	Mr. Howard
-1	95247	95250	NOM	PER	the reformer of prisons
-1	95250	95250	NOM	FAC	prisons
127	95259	95262	PROP	FAC	St. Paul ’s church
-1	95264	95264	PRON	PER	His
-1	95272	95272	PRON	PER	he
-1	95287	95287	PRON	PER	his
-1	95293	95293	PRON	PER	he
-1	95300	95300	NOM	FAC	prisons
-1	95305	95306	NOM	GPE	the country
-1	95322	95322	PRON	PER	he
-1	95327	95327	PRON	PER	he
-1	95333	95335	NOM	PER	the poor sufferers
-1	95342	95342	PRON	PER	their
-1	95342	95343	NOM	FAC	their dungeons
-1	95346	95347	NOM	PER	the keepers
-1	95348	95348	PRON	PER	themselves
-1	95352	95352	PRON	PER	him
-1	95354	95354	PRON	PER	He
-1	95360	95363	NOM	LOC	the whole of Europe
50	95363	95363	PROP	GPE	Europe
79	95368	95368	PROP	GPE	Asia
-1	95379	95381	NOM	FAC	prisons and hospitals
-1	95396	95396	PRON	PER	He
-1	95400	95401	NOM	GPE	countries where
-1	95407	95407	PRON	PER	he
-1	95421	95421	PRON	PER	he
-1	95424	95424	PRON	PER	himself
-1	95432	95440	NOM	PER	one suspected of having the infection of the plague
-1	95444	95444	PRON	PER	he
-1	95456	95456	PRON	PER	He
-1	95470	95474	NOM	LOC	the borders of Crim Tartary
128	95473	95474	PROP	GPE	Crim Tartary
-1	95480	95481	NOM	GPE	all Europe
-1	95489	95489	PRON	PER	his
444	95509	95511	PROP	PER	Howard the good
-1	95519	95519	NOM	PER	mankind
-1	95522	95528	NOM	PER	some of the false heroes above mentioned
-1	95524	95528	NOM	PER	the false heroes above mentioned
-1	95532	95532	PRON	PER	them
0	95534	95534	PRON	PER	My
-1	95534	95536	NOM	PER	My second hero
-1	95543	95546	NOM	PER	not less genuine one
-1	95550	95552	NOM	PER	a journeyman bricklayer
-1	95554	95555	NOM	GPE	this town
-1	95557	95559	NOM	PER	an able workman
-1	95562	95566	NOM	PER	a very drunken idle fellow
-1	95571	95572	NOM	FAC	the alehouse
-1	95575	95575	PRON	PER	he
-1	95580	95580	PRON	PER	his
-1	95580	95581	NOM	PER	his wife
-1	95583	95583	NOM	PER	children
-1	95587	95587	PRON	PER	themselves
-1	95589	95589	PRON	PER	they
-1	95610	95611	NOM	LOC	the world
0	95613	95613	PRON	PER	I
-1	95617	95618	NOM	PER	bad husbands
-1	95620	95620	NOM	PER	fathers
-1	95631	95632	NOM	PER	The family
-1	95639	95639	PRON	PER	his
-1	95639	95656	NOM	PER	his eldest son , whom from a child the father brought up to help him in his work
-1	95645	95646	NOM	PER	a child
-1	95647	95648	NOM	PER	the father
-1	95653	95653	PRON	PER	him
-1	95655	95655	PRON	PER	his
-1	95677	95677	PRON	PER	he
-1	95692	95692	PRON	PER	he
-1	95697	95697	PRON	PER	his
-1	95697	95698	NOM	PER	his father
-1	95702	95702	PRON	PER	he
-1	95705	95705	PRON	PER	his
-1	95705	95706	NOM	PER	his mother
-1	95710	95710	PRON	PER	his
-1	95710	95714	NOM	PER	his brute of a father
-1	95713	95714	NOM	PER	a father
-1	95716	95716	NOM	FAC	home
-1	95731	95731	PRON	PER	his
-1	95731	95732	NOM	PER	his mother
-1	95734	95738	NOM	PER	the rest of the children
-1	95737	95738	NOM	PER	the children
-1	95743	95743	PRON	PER	him
-1	95750	95752	NOM	PER	this good lad
438	95754	95754	PROP	PER	Tom
-1	95756	95756	PRON	PER	his
-1	95761	95761	PRON	PER	him
-1	95765	95765	PRON	PER	him
-1	95769	95769	PRON	PER	him
-1	95774	95774	PRON	PER	His
-1	95774	95775	NOM	PER	His mother
438	95782	95782	PROP	PER	Tom
-1	95787	95788	NOM	PER	the family
-1	95792	95792	PRON	PER	him
438	95800	95800	PROP	PER	Tom
-1	95814	95814	PRON	PER	his
-1	95818	95818	PRON	PER	his
-1	95835	95836	NOM	PER	The bystanders
-1	95840	95840	PRON	PER	him
445	95844	95844	PROP	PER	221him
-1	95850	95850	PRON	PER	his
-1	95857	95857	PRON	PER	him
-1	95859	95859	PRON	PER	They
-1	95861	95861	PRON	PER	him
-1	95868	95868	PRON	PER	his
-1	95872	95872	PRON	PER	him
-1	95878	95878	PRON	PER	he
-1	95885	95885	PRON	PER	he
-1	95896	95896	PRON	PER	he
-1	95906	95906	PRON	PER	my
-1	95906	95908	NOM	PER	my poor mother
-1	95911	95911	PRON	PER	He
-1	95914	95914	NOM	FAC	home
0	95916	95916	PRON	PER	I
-1	95920	95921	NOM	PER	the surgeon
-1	95923	95923	PRON	PER	his
-1	95926	95926	PRON	PER	His
-1	95926	95927	NOM	PER	His mother
-1	95931	95931	PRON	PER	him
-1	95940	95940	NOM	PER	mother
-1	95944	95944	PRON	PER	he
-1	95947	95947	PRON	PER	I
-1	95964	95964	PRON	PER	him
438	95970	95970	PROP	PER	Tom
-1	95972	95980	NOM	PER	a ragged boy that could not read or write
438	95983	95983	PROP	PER	Tom
0	95988	95988	PRON	PER	my
-1	95991	95991	NOM	PER	heroes
307	96010	96010	PROP	PER	George
308	96012	96012	PROP	PER	Harry
-1	96015	96015	PRON	PER	their
-1	96015	96016	NOM	PER	their tutor
-1	96021	96021	PRON	PER	their
-1	96033	96036	NOM	FAC	a blacksmith ’s shop
-1	96045	96046	NOM	PER	the boys
-1	96052	96052	PRON	PER	themselves
-1	96060	96060	PRON	PER	them
-1	96067	96067	PRON	PER	their
-1	96071	96071	PRON	PER	they
-1	96093	96093	PRON	PER	them
-1	96098	96098	PRON	PER	They
-1	96106	96107	NOM	PER	the smith
-1	96153	96153	PRON	PER	They
-1	96180	96180	PRON	PER	they
-1	96186	96187	NOM	FAC	the shop
-1	96191	96191	PRON	PER	their
-1	96195	96195	PRON	PER	I
307	96203	96203	PROP	PER	George
-1	96227	96227	PRON	PER	I
308	96232	96232	PROP	PER	Harry
-1	96240	96240	PRON	PER	you
-1	96259	96260	NOM	PER	the smith
-1	96276	96276	PRON	PER	he
309	96291	96291	PROP	PER	Geo
-1	96305	96305	PRON	PER	They
-1	96353	96353	PRON	PER	you
0	96357	96357	PRON	PER	I
-1	96360	96360	PRON	PER	you
-1	96362	96362	PRON	PER	them
-1	96365	96365	PRON	PER	their
309	96368	96368	PROP	PER	Geo
-1	96373	96373	NOM	PER	sir
0	96379	96379	PRON	PER	I
